Date, Open, High, Low, Close
01/10/13, 1461.02, 1472.30, 1461.02, 1472.12
01/09/13, 1457.15, 1464.73, 1457.15, 1461.02
01/08/13, 1461.89, 1461.89, 1451.64, 1457.15
01/07/13, 1466.47, 1466.47, 1456.62, 1461.89
01/04/13, 1459.37, 1467.94, 1458.99, 1466.47
01/03/13, 1462.42, 1465.47, 1455.53, 1459.37
01/02/13, 1426.19, 1462.43, 1426.19, 1462.42
12/31/12, 1402.43, 1426.74, 1398.11, 1426.19
12/28/12, 1418.10, 1418.10, 1401.58, 1402.43
12/27/12, 1419.83, 1422.80, 1401.80, 1418.10
12/26/12, 1426.66, 1429.42, 1416.43, 1419.83
12/24/12, 1430.15, 1430.15, 1424.66, 1426.66
12/21/12, 1443.67, 1443.67, 1422.58, 1430.15
12/20/12, 1435.81, 1443.70, 1432.82, 1443.69
12/19/12, 1446.79, 1447.75, 1435.80, 1435.81
12/18/12, 1430.47, 1448.00, 1430.47, 1446.79
12/17/12, 1413.54, 1430.67, 1413.54, 1430.36
12/14/12, 1419.45, 1419.45, 1411.88, 1413.58
12/13/12, 1428.48, 1431.36, 1416.00, 1419.45
12/12/12, 1427.84, 1438.59, 1426.76, 1428.48
12/11/12, 1418.55, 1434.27, 1418.55, 1427.84
12/10/12, 1418.07, 1421.64, 1415.64, 1418.55
12/07/12, 1413.95, 1420.34, 1410.90, 1418.07
12/06/12, 1409.43, 1413.95, 1405.93, 1413.94
12/05/12, 1407.05, 1415.56, 1398.23, 1409.28
12/04/12, 1409.46, 1413.14, 1403.65, 1407.05
12/03/12, 1416.34, 1423.73, 1408.46, 1409.46
11/30/12, 1415.95, 1418.86, 1411.63, 1416.18
11/29/12, 1409.96, 1419.70, 1409.04, 1415.95
11/28/12, 1398.77, 1410.31, 1385.43, 1409.93
11/27/12, 1406.29, 1409.01, 1398.03, 1398.94
11/26/12, 1409.15, 1409.15, 1397.68, 1406.29
11/23/12, 1391.03, 1409.16, 1391.03, 1409.15
11/21/12, 1387.79, 1391.25, 1386.39, 1391.03
11/20/12, 1386.82, 1389.77, 1377.04, 1387.81
11/19/12, 1359.88, 1386.89, 1359.88, 1386.89
11/16/12, 1353.36, 1362.03, 1343.35, 1359.88
11/15/12, 1355.41, 1360.62, 1348.05, 1353.33
11/14/12, 1374.64, 1380.13, 1352.50, 1355.49
11/13/12, 1380.03, 1388.81, 1371.39, 1374.53
11/12/12, 1379.86, 1384.87, 1377.19, 1380.03
11/09/12, 1377.55, 1391.39, 1373.03, 1379.85
11/08/12, 1394.53, 1401.23, 1377.51, 1377.51
11/07/12, 1428.27, 1428.27, 1388.14, 1394.53
11/06/12, 1417.26, 1433.38, 1417.26, 1428.39
11/05/12, 1414.02, 1419.90, 1408.13, 1417.26
11/02/12, 1427.59, 1434.27, 1412.91, 1414.20
11/01/12, 1410.99, 1427.59, 1427.59, 1427.59
10/31/12, 1410.99, 1418.76, 1405.95, 1412.16
10/26/12, 1412.97, 1417.09, 1403.28, 1411.94
10/25/12, 1409.74, 1421.12, 1405.14, 1412.97
10/24/12, 1413.20, 1420.04, 1407.10, 1408.75
10/23/12, 1433.74, 1433.74, 1407.56, 1413.11
10/22/12, 1433.21, 1435.46, 1422.06, 1433.82
10/19/12, 1457.34, 1457.34, 1429.85, 1433.19
10/18/12, 1460.94, 1464.02, 1452.63, 1457.34
10/17/12, 1454.22, 1462.20, 1453.35, 1460.91
10/16/12, 1440.31, 1455.51, 1440.31, 1454.92
10/15/12, 1428.75, 1441.31, 1427.24, 1440.13
10/12/12, 1432.84, 1438.43, 1425.53, 1428.59
10/11/12, 1432.82, 1443.90, 1432.82, 1432.84
10/10/12, 1441.48, 1442.52, 1430.64, 1432.56
10/09/12, 1455.90, 1455.90, 1441.18, 1441.48
10/08/12, 1460.93, 1460.93, 1453.10, 1455.88
10/05/12, 1461.40, 1470.96, 1456.89, 1460.93
10/04/12, 1451.08, 1463.14, 1451.08, 1461.40
10/03/12, 1446.05, 1454.30, 1441.99, 1450.99
10/02/12, 1444.99, 1451.52, 1439.01, 1445.75
10/01/12, 1440.90, 1457.14, 1440.90, 1444.49
09/28/12, 1447.13, 1447.13, 1435.60, 1440.67
09/27/12, 1433.36, 1450.20, 1433.36, 1447.15
09/26/12, 1441.60, 1441.60, 1430.53, 1433.32
09/25/12, 1456.94, 1463.24, 1441.59, 1441.59
09/24/12, 1459.76, 1460.72, 1452.06, 1456.89
09/21/12, 1460.34, 1467.07, 1459.51, 1460.15
09/20/12, 1461.05, 1461.23, 1449.98, 1460.26
09/19/12, 1459.50, 1465.15, 1457.88, 1461.05
09/18/12, 1461.19, 1461.47, 1456.13, 1459.32
09/17/12, 1465.42, 1465.63, 1457.55, 1461.19
09/14/12, 1460.07, 1474.51, 1460.07, 1465.77
09/13/12, 1436.56, 1463.76, 1435.34, 1459.99
09/12/12, 1433.56, 1439.15, 1432.99, 1436.56
09/11/12, 1429.13, 1437.76, 1429.13, 1433.56
09/10/12, 1437.92, 1438.74, 1428.98, 1429.08
09/07/12, 1432.12, 1437.92, 1431.45, 1437.92
09/06/12, 1403.74, 1432.12, 1403.74, 1432.12
09/05/12, 1404.94, 1408.81, 1401.25, 1403.44
09/04/12, 1406.54, 1409.31, 1396.56, 1404.94
08/31/12, 1400.07, 1413.09, 1398.96, 1406.58
08/30/12, 1410.08, 1410.08, 1397.01, 1399.48
08/29/12, 1409.32, 1413.95, 1406.57, 1410.49
08/28/12, 1410.44, 1413.63, 1405.59, 1409.30
08/27/12, 1411.13, 1416.17, 1409.11, 1410.44
08/24/12, 1401.99, 1413.46, 1398.04, 1411.13
08/23/12, 1413.49, 1413.49, 1400.50, 1402.08
08/22/12, 1413.09, 1416.12, 1406.78, 1413.49
08/21/12, 1418.13, 1426.68, 1410.86, 1413.17
08/20/12, 1417.85, 1418.13, 1412.12, 1418.13
08/17/12, 1415.84, 1418.71, 1414.67, 1418.16
08/16/12, 1405.57, 1417.44, 1404.15, 1415.51
08/15/12, 1403.89, 1407.73, 1401.83, 1405.53
08/14/12, 1404.36, 1410.03, 1400.60, 1403.93
08/13/12, 1405.87, 1405.87, 1397.32, 1404.11
08/10/12, 1402.58, 1405.98, 1395.62, 1405.87
08/09/12, 1402.26, 1405.95, 1398.80, 1402.80
08/08/12, 1401.23, 1404.14, 1396.13, 1402.22
08/07/12, 1394.46, 1407.14, 1394.46, 1401.35
08/06/12, 1391.04, 1399.63, 1391.04, 1394.23
08/03/12, 1365.45, 1394.16, 1365.45, 1390.99
08/02/12, 1375.13, 1375.13, 1354.65, 1365.00
08/01/12, 1379.32, 1385.03, 1373.35, 1375.14
07/31/12, 1385.27, 1387.16, 1379.17, 1379.32
07/30/12, 1385.94, 1391.74, 1381.37, 1385.30
07/27/12, 1360.05, 1389.19, 1360.05, 1385.97
07/26/12, 1338.17, 1363.13, 1338.17, 1360.02
07/25/12, 1338.35, 1343.98, 1331.50, 1337.89
07/24/12, 1350.52, 1351.53, 1329.24, 1338.31
07/23/12, 1362.34, 1362.34, 1337.56, 1350.52
07/20/12, 1376.51, 1376.51, 1362.19, 1362.66
07/19/12, 1373.01, 1380.39, 1371.21, 1376.51
07/18/12, 1363.58, 1375.26, 1358.96, 1372.78
07/17/12, 1353.68, 1365.36, 1345.07, 1363.67
07/16/12, 1356.50, 1357.26, 1348.51, 1353.64
07/13/12, 1334.81, 1357.70, 1334.81, 1356.78
07/12/12, 1341.29, 1341.29, 1325.41, 1334.76
07/11/12, 1341.40, 1345.00, 1333.25, 1341.45
07/10/12, 1352.96, 1361.54, 1336.27, 1341.47
07/09/12, 1354.66, 1354.87, 1346.65, 1352.46
07/06/12, 1367.09, 1367.09, 1348.03, 1354.68
07/05/12, 1373.72, 1373.85, 1363.02, 1367.58
07/03/12, 1365.75, 1374.81, 1363.53, 1374.02
07/02/12, 1362.33, 1366.35, 1355.70, 1365.51
06/29/12, 1330.12, 1362.17, 1330.12, 1362.16
06/28/12, 1331.52, 1331.52, 1313.29, 1329.04
06/27/12, 1320.71, 1334.40, 1320.71, 1331.85
06/26/12, 1314.09, 1324.24, 1310.30, 1319.99
06/25/12, 1334.90, 1334.90, 1309.27, 1313.72
06/22/12, 1325.92, 1337.82, 1325.92, 1335.02
06/21/12, 1355.43, 1358.27, 1324.41, 1325.51
06/20/12, 1358.04, 1361.57, 1346.45, 1355.69
06/19/12, 1344.83, 1363.46, 1344.83, 1357.98
06/18/12, 1342.42, 1348.22, 1334.46, 1344.78
06/15/12, 1329.19, 1343.32, 1329.19, 1342.84
06/14/12, 1314.88, 1333.68, 1314.14, 1329.10
06/13/12, 1324.02, 1327.28, 1310.51, 1314.88
06/12/12, 1309.40, 1324.31, 1306.62, 1324.18
06/11/12, 1325.72, 1335.52, 1307.73, 1308.93
06/08/12, 1314.99, 1325.81, 1307.77, 1325.66
06/07/12, 1316.15, 1329.05, 1312.68, 1314.99
06/06/12, 1285.61, 1315.13, 1285.61, 1315.13
06/05/12, 1277.82, 1287.62, 1274.16, 1285.50
06/04/12, 1278.29, 1282.55, 1266.74, 1278.18
06/01/12, 1309.87, 1309.87, 1277.25, 1278.04
05/31/12, 1313.09, 1319.74, 1298.90, 1310.33
05/30/12, 1331.25, 1331.25, 1310.76, 1313.32
05/29/12, 1318.90, 1334.93, 1318.90, 1332.42
05/25/12, 1320.81, 1324.20, 1314.23, 1317.82
05/24/12, 1318.72, 1324.14, 1310.50, 1320.68
05/23/12, 1316.02, 1320.71, 1296.53, 1318.86
05/22/12, 1316.09, 1328.49, 1310.04, 1316.63
05/21/12, 1295.73, 1316.39, 1295.73, 1315.99
05/18/12, 1305.05, 1312.24, 1291.98, 1295.22
05/17/12, 1324.82, 1326.36, 1304.86, 1304.86
05/16/12, 1330.78, 1341.78, 1324.79, 1324.80
05/15/12, 1338.36, 1344.94, 1328.41, 1330.66
05/14/12, 1351.93, 1351.93, 1336.61, 1338.35
05/11/12, 1358.11, 1365.66, 1348.89, 1353.39
05/10/12, 1354.58, 1365.88, 1354.58, 1357.99
05/09/12, 1363.20, 1363.73, 1343.13, 1354.58
05/08/12, 1369.16, 1369.16, 1347.75, 1363.72
05/07/12, 1368.79, 1373.91, 1363.94, 1369.58
05/04/12, 1391.51, 1391.51, 1367.96, 1369.10
05/03/12, 1402.32, 1403.07, 1388.71, 1391.57
05/02/12, 1405.50, 1405.50, 1393.92, 1402.31
05/01/12, 1397.86, 1415.32, 1395.73, 1405.82
04/30/12, 1403.26, 1403.26, 1394.00, 1397.91
04/27/12, 1400.19, 1406.64, 1397.31, 1403.36
04/26/12, 1390.64, 1402.09, 1387.28, 1399.98
04/25/12, 1372.11, 1391.37, 1372.11, 1390.69
04/24/12, 1366.97, 1375.57, 1366.82, 1371.97
04/23/12, 1378.53, 1378.53, 1358.79, 1366.94
04/20/12, 1376.96, 1387.40, 1376.96, 1378.53
04/19/12, 1385.08, 1390.46, 1370.30, 1376.92
04/18/12, 1390.78, 1390.78, 1383.29, 1385.14
04/17/12, 1369.57, 1392.76, 1369.57, 1390.78
04/16/12, 1370.27, 1379.66, 1365.38, 1369.57
04/13/12, 1387.61, 1387.61, 1369.85, 1370.26
04/12/12, 1368.77, 1388.13, 1368.77, 1387.57
04/11/12, 1358.98, 1374.71, 1358.98, 1368.71
04/10/12, 1382.18, 1383.01, 1357.38, 1358.59
04/09/12, 1397.45, 1397.45, 1378.24, 1382.20
04/05/12, 1398.79, 1401.60, 1392.92, 1398.08
04/04/12, 1413.09, 1413.09, 1394.09, 1398.96
04/03/12, 1418.98, 1419.00, 1404.62, 1413.38
04/02/12, 1408.47, 1422.38, 1404.46, 1419.04
03/30/12, 1403.31, 1410.89, 1401.42, 1408.47
03/29/12, 1405.39, 1405.39, 1391.56, 1403.28
03/28/12, 1412.52, 1413.65, 1397.20, 1405.54
03/27/12, 1416.55, 1419.15, 1411.95, 1412.52
03/26/12, 1397.11, 1416.58, 1397.11, 1416.51
03/23/12, 1392.78, 1399.18, 1386.87, 1397.11
03/22/12, 1402.89, 1402.89, 1388.73, 1392.78
03/21/12, 1405.52, 1407.75, 1400.64, 1402.89
03/20/12, 1409.59, 1409.59, 1397.68, 1405.52
03/19/12, 1404.17, 1414.00, 1402.43, 1409.75
03/16/12, 1402.55, 1405.88, 1401.47, 1404.17
03/15/12, 1394.17, 1402.63, 1392.78, 1402.60
03/14/12, 1395.95, 1399.42, 1389.97, 1394.28
03/13/12, 1371.92, 1396.13, 1371.92, 1395.95
03/12/12, 1370.78, 1373.04, 1366.69, 1371.09
03/09/12, 1365.97, 1374.76, 1365.97, 1370.87
03/08/12, 1352.65, 1368.72, 1352.65, 1365.91
03/07/12, 1343.39, 1354.85, 1343.39, 1352.63
03/06/12, 1363.63, 1363.63, 1340.03, 1343.36
03/05/12, 1369.59, 1369.59, 1359.13, 1364.33
03/02/12, 1374.09, 1374.53, 1366.42, 1369.63
03/01/12, 1365.90, 1376.17, 1365.90, 1374.09
02/29/12, 1372.20, 1378.04, 1363.81, 1365.68
02/28/12, 1367.56, 1373.09, 1365.97, 1372.18
02/27/12, 1365.20, 1371.94, 1354.92, 1367.59
02/24/12, 1363.46, 1368.92, 1363.46, 1365.74
02/23/12, 1357.53, 1364.24, 1352.28, 1363.46
02/22/12, 1362.11, 1362.70, 1355.53, 1357.66
02/21/12, 1361.22, 1367.76, 1358.11, 1362.21
02/17/12, 1358.06, 1363.40, 1357.24, 1361.23
02/16/12, 1342.61, 1359.02, 1341.22, 1358.04
02/15/12, 1350.52, 1355.87, 1340.80, 1343.23
02/14/12, 1351.30, 1351.30, 1340.83, 1350.50
02/13/12, 1343.06, 1353.35, 1343.06, 1351.77
02/10/12, 1351.21, 1351.21, 1337.35, 1342.64
02/09/12, 1349.97, 1354.32, 1344.63, 1351.95
02/08/12, 1347.04, 1351.00, 1341.95, 1349.96
02/07/12, 1344.33, 1349.24, 1335.92, 1347.05
02/06/12, 1344.32, 1344.36, 1337.52, 1344.33
02/03/12, 1326.21, 1345.34, 1326.21, 1344.90
02/02/12, 1324.24, 1329.19, 1321.57, 1325.54
02/01/12, 1312.45, 1330.52, 1312.45, 1324.09
01/31/12, 1313.53, 1321.41, 1306.69, 1312.41
01/30/12, 1316.16, 1316.16, 1300.49, 1313.01
01/27/12, 1318.25, 1320.06, 1311.72, 1316.33
01/26/12, 1326.28, 1333.47, 1313.60, 1318.43
01/25/12, 1314.40, 1328.30, 1307.65, 1326.05
01/24/12, 1315.96, 1315.96, 1306.06, 1314.65
01/23/12, 1315.29, 1322.28, 1309.89, 1316.00
01/20/12, 1314.49, 1315.38, 1309.17, 1315.38
01/19/12, 1308.07, 1315.49, 1308.07, 1314.50
01/18/12, 1293.65, 1308.11, 1290.99, 1308.04
01/17/12, 1290.22, 1303.00, 1290.22, 1293.67
01/13/12, 1294.82, 1294.82, 1277.58, 1289.09
01/12/12, 1292.48, 1296.82, 1285.77, 1295.50
01/11/12, 1292.02, 1293.80, 1285.41, 1292.48
01/10/12, 1280.77, 1296.46, 1280.77, 1292.08
01/09/12, 1277.83, 1281.99, 1274.55, 1280.70
01/06/12, 1280.93, 1281.84, 1273.34, 1277.81
01/05/12, 1277.30, 1283.05, 1265.26, 1281.06
01/04/12, 1277.03, 1278.73, 1268.10, 1277.30
01/03/12, 1258.86, 1284.62, 1258.86, 1277.06
12/30/11, 1262.82, 1264.12, 1257.46, 1257.60
12/29/11, 1249.75, 1263.54, 1249.75, 1263.02
12/28/11, 1265.38, 1265.85, 1248.64, 1249.64
12/27/11, 1265.02, 1269.37, 1262.30, 1265.43
12/23/11, 1254.00, 1265.42, 1254.00, 1265.33
12/22/11, 1243.72, 1255.22, 1243.72, 1254.00
12/21/11, 1241.25, 1245.09, 1229.51, 1243.72
12/20/11, 1205.72, 1242.82, 1205.72, 1241.30
12/19/11, 1219.74, 1224.57, 1202.37, 1205.35
12/16/11, 1216.09, 1231.04, 1215.20, 1219.66
12/15/11, 1212.12, 1225.60, 1212.12, 1215.75
12/14/11, 1225.73, 1225.73, 1209.47, 1211.82
12/13/11, 1236.83, 1249.86, 1219.43, 1225.73
12/12/11, 1255.05, 1255.05, 1227.25, 1236.47
12/09/11, 1234.48, 1258.25, 1234.48, 1255.19
12/08/11, 1260.87, 1260.87, 1231.47, 1234.35
12/07/11, 1258.14, 1267.06, 1244.80, 1261.01
12/06/11, 1257.19, 1266.03, 1253.03, 1258.47
12/05/11, 1244.33, 1266.73, 1244.33, 1257.08
12/02/11, 1246.03, 1260.08, 1243.35, 1244.28
12/01/11, 1246.91, 1251.09, 1239.73, 1244.58
11/30/11, 1196.72, 1247.11, 1196.72, 1246.96
11/29/11, 1192.56, 1203.67, 1191.80, 1195.19
11/28/11, 1158.67, 1197.35, 1158.67, 1192.55
11/25/11, 1161.41, 1172.66, 1158.66, 1158.67
11/23/11, 1187.48, 1187.48, 1161.79, 1161.79
11/22/11, 1192.98, 1196.81, 1181.65, 1188.04
11/21/11, 1215.62, 1215.62, 1183.16, 1192.98
11/18/11, 1213.19, 1223.51, 1211.36, 1215.65
11/17/11, 1236.56, 1237.73, 1209.43, 1216.13
11/16/11, 1257.81, 1259.61, 1235.67, 1236.91
11/15/11, 1251.70, 1264.25, 1244.34, 1257.81
11/14/11, 1263.85, 1263.85, 1246.68, 1251.78
11/11/11, 1240.12, 1266.98, 1240.12, 1263.85
11/10/11, 1229.59, 1246.22, 1227.70, 1239.69
11/09/11, 1275.18, 1275.18, 1226.64, 1229.10
11/08/11, 1261.12, 1277.55, 1254.99, 1275.92
11/07/11, 1253.21, 1261.70, 1240.75, 1261.12
11/04/11, 1260.82, 1260.82, 1238.92, 1253.23
11/03/11, 1238.25, 1263.21, 1234.81, 1261.15
11/02/11, 1219.62, 1242.48, 1219.62, 1237.90
11/01/11, 1251.00, 1251.00, 1215.42, 1218.28
10/31/11, 1284.96, 1284.96, 1253.16, 1253.30
10/28/11, 1284.39, 1287.08, 1277.01, 1285.09
10/27/11, 1243.97, 1292.66, 1243.97, 1284.59
10/26/11, 1229.17, 1246.28, 1221.06, 1242.00
10/25/11, 1254.19, 1254.19, 1226.79, 1229.05
10/24/11, 1238.72, 1256.55, 1238.72, 1254.19
10/21/11, 1215.39, 1239.03, 1215.39, 1238.25
10/20/11, 1209.92, 1219.53, 1197.34, 1215.39
10/19/11, 1223.46, 1229.64, 1206.31, 1209.88
10/18/11, 1200.75, 1233.10, 1191.48, 1225.38
10/17/11, 1224.47, 1224.47, 1198.55, 1200.86
10/14/11, 1205.65, 1224.61, 1205.65, 1224.58
10/13/11, 1206.96, 1207.46, 1190.58, 1203.66
10/12/11, 1196.19, 1220.25, 1196.19, 1207.25
10/11/11, 1194.60, 1199.24, 1187.30, 1195.54
10/10/11, 1158.15, 1194.91, 1158.15, 1194.89
10/07/11, 1165.03, 1171.40, 1150.26, 1155.46
10/06/11, 1144.11, 1165.55, 1134.95, 1164.97
10/05/11, 1124.03, 1146.07, 1115.68, 1144.03
10/04/11, 1097.42, 1125.12, 1074.77, 1123.95
10/03/11, 1131.21, 1138.99, 1098.92, 1099.23
09/30/11, 1159.93, 1159.93, 1131.34, 1131.42
09/29/11, 1151.74, 1175.87, 1139.93, 1160.40
09/28/11, 1175.39, 1184.71, 1150.40, 1151.06
09/27/11, 1163.32, 1195.86, 1163.32, 1175.38
09/26/11, 1136.91, 1164.19, 1131.07, 1162.95
09/23/11, 1128.82, 1141.72, 1121.36, 1136.43
09/22/11, 1164.55, 1164.55, 1114.22, 1129.56
09/21/11, 1203.63, 1206.30, 1166.21, 1166.76
09/20/11, 1204.50, 1220.39, 1201.29, 1202.09
09/19/11, 1214.99, 1214.99, 1188.36, 1204.09
09/16/11, 1209.21, 1220.06, 1204.46, 1216.01
09/15/11, 1189.44, 1209.11, 1189.44, 1209.11
09/14/11, 1173.32, 1202.38, 1162.73, 1188.68
09/13/11, 1162.59, 1176.41, 1157.44, 1172.87
09/12/11, 1153.50, 1162.52, 1136.07, 1162.27
09/09/11, 1185.37, 1185.37, 1148.37, 1154.23
09/08/11, 1197.98, 1204.40, 1183.34, 1185.90
09/07/11, 1165.85, 1198.62, 1165.85, 1198.62
09/06/11, 1173.97, 1173.97, 1140.13, 1165.24
09/02/11, 1203.90, 1203.90, 1170.56, 1173.97
09/01/11, 1219.12, 1229.29, 1203.85, 1204.42
08/31/11, 1213.00, 1230.71, 1209.35, 1218.89
08/30/11, 1209.76, 1220.10, 1195.77, 1212.92
08/29/11, 1177.91, 1210.28, 1177.91, 1210.08
08/26/11, 1158.85, 1181.23, 1135.91, 1176.80
08/25/11, 1176.69, 1190.68, 1155.47, 1159.27
08/24/11, 1162.16, 1178.56, 1156.30, 1177.60
08/23/11, 1124.36, 1162.35, 1122.91, 1162.35
08/22/11, 1123.55, 1145.49, 1121.09, 1123.82
08/19/11, 1140.47, 1154.54, 1122.05, 1123.53
08/18/11, 1189.62, 1189.62, 1131.03, 1140.65
08/17/11, 1192.89, 1208.47, 1184.36, 1193.89
08/16/11, 1204.22, 1204.22, 1180.53, 1192.76
08/15/11, 1178.86, 1204.49, 1178.86, 1204.49
08/12/11, 1172.87, 1189.04, 1170.74, 1178.81
08/11/11, 1121.30, 1186.29, 1121.30, 1172.64
08/10/11, 1171.77, 1171.77, 1118.01, 1120.76
08/09/11, 1120.23, 1172.88, 1101.54, 1172.53
08/08/11, 1198.48, 1198.48, 1119.28, 1119.46
08/05/11, 1200.28, 1218.11, 1168.09, 1199.38
08/04/11, 1260.23, 1260.23, 1199.54, 1200.07
08/03/11, 1254.25, 1261.20, 1234.56, 1260.34
08/02/11, 1286.56, 1286.56, 1254.03, 1254.05
08/01/11, 1292.59, 1307.38, 1274.73, 1286.94
07/29/11, 1300.12, 1304.16, 1282.86, 1292.28
07/28/11, 1304.84, 1316.32, 1299.16, 1300.67
07/27/11, 1331.91, 1331.91, 1303.49, 1304.89
07/26/11, 1337.39, 1338.51, 1329.59, 1331.94
07/25/11, 1344.32, 1344.32, 1331.09, 1337.43
07/22/11, 1343.80, 1346.10, 1336.95, 1345.02
07/21/11, 1325.65, 1347.00, 1325.65, 1343.80
07/20/11, 1328.66, 1330.43, 1323.65, 1325.84
07/19/11, 1307.07, 1328.14, 1307.07, 1326.73
07/18/11, 1315.94, 1315.94, 1295.92, 1305.44
07/15/11, 1308.87, 1317.70, 1307.52, 1316.14
07/14/11, 1317.74, 1326.88, 1306.51, 1308.87
07/13/11, 1314.45, 1331.48, 1314.45, 1317.72
07/12/11, 1319.61, 1327.17, 1313.33, 1313.64
07/11/11, 1343.31, 1343.31, 1316.42, 1319.49
07/08/11, 1352.39, 1352.39, 1333.71, 1343.80
07/07/11, 1339.62, 1356.48, 1339.62, 1353.22
07/06/11, 1337.56, 1340.94, 1330.92, 1339.22
07/05/11, 1339.59, 1340.89, 1334.30, 1337.88
07/01/11, 1320.64, 1341.01, 1318.18, 1339.67
06/30/11, 1307.64, 1321.97, 1307.64, 1320.64
06/29/11, 1296.85, 1309.21, 1296.85, 1307.41
06/28/11, 1280.21, 1296.80, 1280.21, 1296.67
06/27/11, 1268.44, 1284.91, 1267.53, 1280.10
06/24/11, 1283.04, 1283.93, 1267.24, 1268.45
06/23/11, 1286.60, 1286.60, 1262.87, 1283.50
06/22/11, 1295.48, 1298.61, 1286.79, 1287.14
06/21/11, 1278.40, 1297.62, 1278.40, 1295.52
06/20/11, 1271.50, 1280.42, 1267.56, 1278.36
06/17/11, 1268.58, 1279.82, 1267.40, 1271.50
06/16/11, 1265.53, 1274.11, 1258.07, 1267.64
06/15/11, 1287.87, 1287.87, 1261.90, 1265.42
06/14/11, 1272.22, 1292.50, 1272.22, 1287.87
06/13/11, 1271.31, 1277.04, 1265.64, 1271.83
06/10/11, 1288.60, 1288.60, 1268.28, 1270.98
06/09/11, 1279.63, 1294.54, 1279.63, 1289.00
06/08/11, 1284.63, 1287.04, 1277.42, 1279.56
06/07/11, 1286.31, 1296.22, 1284.74, 1284.94
06/06/11, 1300.26, 1300.26, 1284.72, 1286.17
06/03/11, 1312.94, 1312.94, 1297.90, 1300.16
06/02/11, 1314.55, 1318.03, 1305.61, 1312.94
06/01/11, 1345.20, 1345.20, 1313.71, 1314.55
05/31/11, 1331.10, 1345.20, 1331.10, 1345.20
05/27/11, 1325.69, 1334.62, 1325.69, 1331.10
05/26/11, 1320.64, 1328.51, 1314.41, 1325.69
05/25/11, 1316.36, 1325.86, 1311.80, 1320.47
05/24/11, 1317.70, 1323.72, 1313.87, 1316.28
05/23/11, 1333.07, 1333.07, 1312.88, 1317.37
05/20/11, 1342.00, 1342.00, 1330.67, 1333.27
05/19/11, 1342.40, 1346.82, 1336.36, 1343.60
05/18/11, 1328.54, 1341.82, 1326.59, 1340.68
05/17/11, 1326.10, 1330.42, 1318.51, 1328.98
05/16/11, 1334.77, 1343.33, 1327.32, 1329.47
05/13/11, 1348.69, 1350.47, 1333.36, 1337.77
05/12/11, 1339.39, 1351.05, 1332.03, 1348.65
05/11/11, 1354.51, 1354.51, 1336.36, 1342.08
05/10/11, 1348.34, 1359.44, 1348.34, 1357.16
05/09/11, 1340.20, 1349.44, 1338.64, 1346.29
05/06/11, 1340.24, 1354.36, 1335.58, 1340.20
05/05/11, 1344.16, 1348.00, 1329.17, 1335.10
05/04/11, 1355.90, 1355.90, 1341.50, 1347.32
05/03/11, 1359.76, 1360.84, 1349.52, 1356.62
05/02/11, 1365.21, 1370.58, 1358.59, 1361.22
04/29/11, 1360.14, 1364.56, 1358.69, 1363.61
04/28/11, 1353.86, 1361.71, 1353.60, 1360.48
04/27/11, 1348.43, 1357.49, 1344.25, 1355.66
04/26/11, 1336.75, 1349.55, 1336.75, 1347.24
04/25/11, 1337.14, 1337.55, 1331.47, 1335.25
04/21/11, 1333.23, 1337.49, 1332.83, 1337.38
04/20/11, 1319.12, 1332.66, 1319.12, 1330.36
04/19/11, 1305.99, 1312.70, 1303.97, 1312.62
04/18/11, 1313.35, 1313.35, 1294.70, 1305.14
04/15/11, 1314.54, 1322.88, 1313.68, 1319.68
04/14/11, 1311.13, 1316.79, 1302.42, 1314.52
04/13/11, 1314.03, 1321.35, 1309.19, 1314.41
04/12/11, 1321.96, 1321.96, 1309.51, 1314.16
04/11/11, 1329.01, 1333.77, 1321.06, 1324.46
04/08/11, 1336.16, 1339.46, 1322.94, 1328.17
04/07/11, 1334.82, 1338.80, 1326.56, 1333.51
04/06/11, 1335.94, 1339.38, 1331.09, 1335.54
04/05/11, 1332.03, 1338.21, 1330.03, 1332.63
04/04/11, 1333.56, 1336.74, 1329.10, 1332.87
04/01/11, 1329.48, 1337.85, 1328.89, 1332.41
03/31/11, 1327.44, 1329.77, 1325.03, 1325.83
03/30/11, 1321.89, 1331.74, 1321.89, 1328.26
03/29/11, 1309.37, 1319.45, 1305.26, 1319.44
03/28/11, 1315.45, 1319.74, 1310.19, 1310.19
03/25/11, 1311.80, 1319.18, 1310.15, 1313.80
03/24/11, 1300.61, 1311.34, 1297.74, 1309.66
03/23/11, 1292.19, 1300.51, 1284.05, 1297.54
03/22/11, 1298.29, 1299.35, 1292.70, 1293.77
03/21/11, 1281.65, 1300.58, 1281.65, 1298.38
03/18/11, 1276.71, 1288.88, 1276.18, 1279.20
03/17/11, 1261.61, 1278.88, 1261.61, 1273.72
03/16/11, 1279.46, 1280.91, 1249.05, 1256.88
03/15/11, 1288.46, 1288.46, 1261.12, 1281.87
03/14/11, 1301.19, 1301.19, 1286.37, 1296.39
03/11/11, 1293.43, 1308.35, 1291.99, 1304.28
03/10/11, 1315.72, 1315.72, 1294.21, 1295.11
03/09/11, 1319.92, 1323.21, 1312.27, 1320.02
03/08/11, 1311.05, 1325.74, 1306.86, 1321.82
03/07/11, 1322.72, 1327.68, 1303.99, 1310.13
